source,target
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8919,26758
26758,13379
13379,40138
40138,20069
20069,60208
60208,30104
30104,15052
15052,7526
7526,3763
3763,11290
11290,5645
5645,16936
16936,8468
8468,4234
4234,2117
2117,6352
6352,3176
3176,1588
1588,794
794,397
397,1192
1192,596
596,298
298,149
149,448
448,224
224,112
112,56
56,28
28,14
14,7
7,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8920,4460
4460,2230
2230,1115
1115,3346
3346,1673
1673,5020
5020,2510
2510,1255
1255,3766
3766,1883
1883,5650
5650,2825
2825,8476
8476,4238
4238,2119
2119,6358
6358,3179
3179,9538
9538,4769
4769,14308
14308,7154
7154,3577
3577,10732
10732,5366
5366,2683
2683,8050
8050,4025
4025,12076
12076,6038
6038,3019
3019,9058
9058,4529
4529,13588
13588,6794
6794,3397
3397,10192
10192,5096
5096,2548
2548,1274
1274,637
637,1912
1912,956
956,478
478,239
239,718
718,359
359,1078
1078,539
539,1618
1618,809
809,2428
2428,1214
1214,607
607,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8921,26764
26764,13382
13382,6691
6691,20074
20074,10037
10037,30112
30112,15056
15056,7528
7528,3764
3764,1882
1882,941
941,2824
2824,1412
1412,706
706,353
353,1060
1060,530
530,265
265,796
796,398
398,199
199,598
598,299
299,898
898,449
449,1348
1348,674
674,337
337,1012
1012,506
506,253
253,760
760,380
380,190
190,95
95,286
286,143
143,430
430,215
215,646
646,323
323,970
970,485
485,1456
1456,728
728,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8922,4461
4461,13384
13384,6692
6692,3346
3346,1673
1673,5020
5020,2510
2510,1255
1255,3766
3766,1883
1883,5650
5650,2825
2825,8476
8476,4238
4238,2119
2119,6358
6358,3179
3179,9538
9538,4769
4769,14308
14308,7154
7154,3577
3577,10732
10732,5366
5366,2683
2683,8050
8050,4025
4025,12076
12076,6038
6038,3019
3019,9058
9058,4529
4529,13588
13588,6794
6794,3397
3397,10192
10192,5096
5096,2548
2548,1274
1274,637
637,1912
1912,956
956,478
478,239
239,718
718,359
359,1078
1078,539
539,1618
1618,809
809,2428
2428,1214
1214,607
607,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8923,26770
26770,13385
13385,40156
40156,20078
20078,10039
10039,30118
30118,15059
15059,45178
45178,22589
22589,67768
67768,33884
33884,16942
16942,8471
8471,25414
25414,12707
12707,38122
38122,19061
19061,57184
57184,28592
28592,14296
14296,7148
7148,3574
3574,1787
1787,5362
5362,2681
2681,8044
8044,4022
4022,2011
2011,6034
6034,3017
3017,9052
9052,4526
4526,2263
2263,6790
6790,3395
3395,10186
10186,5093
5093,15280
15280,7640
7640,3820
3820,1910
1910,955
955,2866
2866,1433
1433,4300
4300,2150
2150,1075
1075,3226
3226,1613
1613,4840
4840,2420
2420,1210
1210,605
605,1816
1816,908
908,454
454,227
227,682
682,341
341,1024
1024,512
512,256
256,128
128,64
64,32
32,16
16,8
8,4
4,2
2,1
8924,4462
4462,2231
2231,6694
6694,3347
3347,10042
10042,5021
5021,15064
15064,7532
7532,3766
3766,1883
1883,5650
5650,2825
2825,8476
8476,4238
4238,2119
2119,6358
6358,3179
3179,9538
9538,4769
4769,14308
14308,7154
7154,3577
3577,10732
10732,5366
5366,2683
2683,8050
8050,4025
4025,12076
12076,6038
6038,3019
3019,9058
9058,4529
4529,13588
13588,6794
6794,3397
3397,10192
10192,5096
5096,2548
2548,1274
1274,637
637,1912
1912,956
956,478
478,239
239,718
718,359
359,1078
1078,539
539,1618
1618,809
809,2428
2428,1214
1214,607
607,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8925,26776
26776,13388
13388,6694
6694,3347
3347,10042
10042,5021
5021,15064
15064,7532
7532,3766
3766,1883
1883,5650
5650,2825
2825,8476
8476,4238
4238,2119
2119,6358
6358,3179
3179,9538
9538,4769
4769,14308
14308,7154
7154,3577
3577,10732
10732,5366
5366,2683
2683,8050
8050,4025
4025,12076
12076,6038
6038,3019
3019,9058
9058,4529
4529,13588
13588,6794
6794,3397
3397,10192
10192,5096
5096,2548
2548,1274
1274,637
637,1912
1912,956
956,478
478,239
239,718
718,359
359,1078
1078,539
539,1618
1618,809
809,2428
2428,1214
1214,607
607,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8926,4463
4463,13390
13390,6695
6695,20086
20086,10043
10043,30130
30130,15065
15065,45196
45196,22598
22598,11299
11299,33898
33898,16949
16949,50848
50848,25424
25424,12712
12712,6356
6356,3178
3178,1589
1589,4768
4768,2384
2384,1192
1192,596
596,298
298,149
149,448
448,224
224,112
112,56
56,28
28,14
14,7
7,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8927,26782
26782,13391
13391,40174
40174,20087
20087,60262
60262,30131
30131,90394
90394,45197
45197,135592
135592,67796
67796,33898
33898,16949
16949,50848
50848,25424
25424,12712
12712,6356
6356,3178
3178,1589
1589,4768
4768,2384
2384,1192
1192,596
596,298
298,149
149,448
448,224
224,112
112,56
56,28
28,14
14,7
7,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8928,4464
4464,2232
2232,1116
1116,558
558,279
279,838
838,419
419,1258
1258,629
629,1888
1888,944
944,472
472,236
236,118
118,59
59,178
178,89
89,268
268,134
134,67
67,202
202,101
101,304
304,152
152,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8929,26788
26788,13394
13394,6697
6697,20092
20092,10046
10046,5023
5023,15070
15070,7535
7535,22606
22606,11303
11303,33910
33910,16955
16955,50866
50866,25433
25433,76300
76300,38150
38150,19075
19075,57226
57226,28613
28613,85840
85840,42920
42920,21460
21460,10730
10730,5365
5365,16096
16096,8048
8048,4024
4024,2012
2012,1006
1006,503
503,1510
1510,755
755,2266
2266,1133
1133,3400
3400,1700
1700,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8930,4465
4465,13396
13396,6698
6698,3349
3349,10048
10048,5024
5024,2512
2512,1256
1256,628
628,314
314,157
157,472
472,236
236,118
118,59
59,178
178,89
89,268
268,134
134,67
67,202
202,101
101,304
304,152
152,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8931,26794
26794,13397
13397,40192
40192,20096
20096,10048
10048,5024
5024,2512
2512,1256
1256,628
628,314
314,157
157,472
472,236
236,118
118,59
59,178
178,89
89,268
268,134
134,67
67,202
202,101
101,304
304,152
152,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8932,4466
4466,2233
2233,6700
6700,3350
3350,1675
1675,5026
5026,2513
2513,7540
7540,3770
3770,1885
1885,5656
5656,2828
2828,1414
1414,707
707,2122
2122,1061
1061,3184
3184,1592
1592,796
796,398
398,199
199,598
598,299
299,898
898,449
449,1348
1348,674
674,337
337,1012
1012,506
506,253
253,760
760,380
380,190
190,95
95,286
286,143
143,430
430,215
215,646
646,323
323,970
970,485
485,1456
1456,728
728,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8933,26800
26800,13400
13400,6700
6700,3350
3350,1675
1675,5026
5026,2513
2513,7540
7540,3770
3770,1885
1885,5656
5656,2828
2828,1414
1414,707
707,2122
2122,1061
1061,3184
3184,1592
1592,796
796,398
398,199
199,598
598,299
299,898
898,449
449,1348
1348,674
674,337
337,1012
1012,506
506,253
253,760
760,380
380,190
190,95
95,286
286,143
143,430
430,215
215,646
646,323
323,970
970,485
485,1456
1456,728
728,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8934,4467
4467,13402
13402,6701
6701,20104
20104,10052
10052,5026
5026,2513
2513,7540
7540,3770
3770,1885
1885,5656
5656,2828
2828,1414
1414,707
707,2122
2122,1061
1061,3184
3184,1592
1592,796
796,398
398,199
199,598
598,299
299,898
898,449
449,1348
1348,674
674,337
337,1012
1012,506
506,253
253,760
760,380
380,190
190,95
95,286
286,143
143,430
430,215
215,646
646,323
323,970
970,485
485,1456
1456,728
728,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8935,26806
26806,13403
13403,40210
40210,20105
20105,60316
60316,30158
30158,15079
15079,45238
45238,22619
22619,67858
67858,33929
33929,101788
101788,50894
50894,25447
25447,76342
76342,38171
38171,114514
114514,57257
57257,171772
171772,85886
85886,42943
42943,128830
128830,64415
64415,193246
193246,96623
96623,289870
289870,144935
144935,434806
434806,217403
217403,652210
652210,326105
326105,978316
978316,489158
489158,244579
244579,733738
733738,366869
366869,1100608
1100608,550304
550304,275152
275152,137576
137576,68788
68788,34394
34394,17197
17197,51592
51592,25796
25796,12898
12898,6449
6449,19348
19348,9674
9674,4837
4837,14512
14512,7256
7256,3628
3628,1814
1814,907
907,2722
2722,1361
1361,4084
4084,2042
2042,1021
1021,3064
3064,1532
1532,766
766,383
383,1150
1150,575
575,1726
1726,863
863,2590
2590,1295
1295,3886
3886,1943
1943,5830
5830,2915
2915,8746
8746,4373
4373,13120
13120,6560
6560,3280
3280,1640
1640,820
820,410
410,205
205,616
616,308
308,154
154,77
77,232
232,116
116,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8936,4468
4468,2234
2234,1117
1117,3352
3352,1676
1676,838
838,419
419,1258
1258,629
629,1888
1888,944
944,472
472,236
236,118
118,59
59,178
178,89
89,268
268,134
134,67
67,202
202,101
101,304
304,152
152,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8937,26812
26812,13406
13406,6703
6703,20110
20110,10055
10055,30166
30166,15083
15083,45250
45250,22625
22625,67876
67876,33938
33938,16969
16969,50908
50908,25454
25454,12727
12727,38182
38182,19091
19091,57274
57274,28637
28637,85912
85912,42956
42956,21478
21478,10739
10739,32218
32218,16109
16109,48328
48328,24164
24164,12082
12082,6041
6041,18124
18124,9062
9062,4531
4531,13594
13594,6797
6797,20392
20392,10196
10196,5098
5098,2549
2549,7648
7648,3824
3824,1912
1912,956
956,478
478,239
239,718
718,359
359,1078
1078,539
539,1618
1618,809
809,2428
2428,1214
1214,607
607,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8938,4469
4469,13408
13408,6704
6704,3352
3352,1676
1676,838
838,419
419,1258
1258,629
629,1888
1888,944
944,472
472,236
236,118
118,59
59,178
178,89
89,268
268,134
134,67
67,202
202,101
101,304
304,152
152,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8939,26818
26818,13409
13409,40228
40228,20114
20114,10057
10057,30172
30172,15086
15086,7543
7543,22630
22630,11315
11315,33946
33946,16973
16973,50920
50920,25460
25460,12730
12730,6365
6365,19096
19096,9548
9548,4774
4774,2387
2387,7162
7162,3581
3581,10744
10744,5372
5372,2686
2686,1343
1343,4030
4030,2015
2015,6046
6046,3023
3023,9070
9070,4535
4535,13606
13606,6803
6803,20410
20410,10205
10205,30616
30616,15308
15308,7654
7654,3827
3827,11482
11482,5741
5741,17224
17224,8612
8612,4306
4306,2153
2153,6460
6460,3230
3230,1615
1615,4846
4846,2423
2423,7270
7270,3635
3635,10906
10906,5453
5453,16360
16360,8180
8180,4090
4090,2045
2045,6136
6136,3068
3068,1534
1534,767
767,2302
2302,1151
1151,3454
3454,1727
1727,5182
5182,2591
2591,7774
7774,3887
3887,11662
11662,5831
5831,17494
17494,8747
8747,26242
26242,13121
13121,39364
39364,19682
19682,9841
9841,29524
29524,14762
14762,7381
7381,22144
22144,11072
11072,5536
5536,2768
2768,1384
1384,692
692,346
346,173
173,520
520,260
260,130
130,65
65,196
196,98
98,49
49,148
148,74
74,37
37,112
112,56
56,28
28,14
14,7
7,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8940,4470
4470,2235
2235,6706
6706,3353
3353,10060
10060,5030
5030,2515
2515,7546
7546,3773
3773,11320
11320,5660
5660,2830
2830,1415
1415,4246
4246,2123
2123,6370
6370,3185
3185,9556
9556,4778
4778,2389
2389,7168
7168,3584
3584,1792
1792,896
896,448
448,224
224,112
112,56
56,28
28,14
14,7
7,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8941,26824
26824,13412
13412,6706
6706,3353
3353,10060
10060,5030
5030,2515
2515,7546
7546,3773
3773,11320
11320,5660
5660,2830
2830,1415
1415,4246
4246,2123
2123,6370
6370,3185
3185,9556
9556,4778
4778,2389
2389,7168
7168,3584
3584,1792
1792,896
896,448
448,224
224,112
112,56
56,28
28,14
14,7
7,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8942,4471
4471,13414
13414,6707
6707,20122
20122,10061
10061,30184
30184,15092
15092,7546
7546,3773
3773,11320
11320,5660
5660,2830
2830,1415
1415,4246
4246,2123
2123,6370
6370,3185
3185,9556
9556,4778
4778,2389
2389,7168
7168,3584
3584,1792
1792,896
896,448
448,224
224,112
112,56
56,28
28,14
14,7
7,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8943,26830
26830,13415
13415,40246
40246,20123
20123,60370
60370,30185
30185,90556
90556,45278
45278,22639
22639,67918
67918,33959
33959,101878
101878,50939
50939,152818
152818,76409
76409,229228
229228,114614
114614,57307
57307,171922
171922,85961
85961,257884
257884,128942
128942,64471
64471,193414
193414,96707
96707,290122
290122,145061
145061,435184
435184,217592
217592,108796
108796,54398
54398,27199
27199,81598
81598,40799
40799,122398
122398,61199
61199,183598
183598,91799
91799,275398
275398,137699
137699,413098
413098,206549
206549,619648
619648,309824
309824,154912
154912,77456
77456,38728
38728,19364
19364,9682
9682,4841
4841,14524
14524,7262
7262,3631
3631,10894
10894,5447
5447,16342
16342,8171
8171,24514
24514,12257
12257,36772
36772,18386
18386,9193
9193,27580
27580,13790
13790,6895
6895,20686
20686,10343
10343,31030
31030,15515
15515,46546
46546,23273
23273,69820
69820,34910
34910,17455
17455,52366
52366,26183
26183,78550
78550,39275
39275,117826
117826,58913
58913,176740
176740,88370
88370,44185
44185,132556
132556,66278
66278,33139
33139,99418
99418,49709
49709,149128
149128,74564
74564,37282
37282,18641
18641,55924
55924,27962
27962,13981
13981,41944
41944,20972
20972,10486
10486,5243
5243,15730
15730,7865
7865,23596
23596,11798
11798,5899
5899,17698
17698,8849
8849,26548
26548,13274
13274,6637
6637,19912
19912,9956
9956,4978
4978,2489
2489,7468
7468,3734
3734,1867
1867,5602
5602,2801
2801,8404
8404,4202
4202,2101
2101,6304
6304,3152
3152,1576
1576,788
788,394
394,197
197,592
592,296
296,148
148,74
74,37
37,112
112,56
56,28
28,14
14,7
7,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8944,4472
4472,2236
2236,1118
1118,559
559,1678
1678,839
839,2518
2518,1259
1259,3778
3778,1889
1889,5668
5668,2834
2834,1417
1417,4252
4252,2126
2126,1063
1063,3190
3190,1595
1595,4786
4786,2393
2393,7180
7180,3590
3590,1795
1795,5386
5386,2693
2693,8080
8080,4040
4040,2020
2020,1010
1010,505
505,1516
1516,758
758,379
379,1138
1138,569
569,1708
1708,854
854,427
427,1282
1282,641
641,1924
1924,962
962,481
481,1444
1444,722
722,361
361,1084
1084,542
542,271
271,814
814,407
407,1222
1222,611
611,1834
1834,917
917,2752
2752,1376
1376,688
688,344
344,172
172,86
86,43
43,130
130,65
65,196
196,98
98,49
49,148
148,74
74,37
37,112
112,56
56,28
28,14
14,7
7,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8945,26836
26836,13418
13418,6709
6709,20128
20128,10064
10064,5032
5032,2516
2516,1258
1258,629
629,1888
1888,944
944,472
472,236
236,118
118,59
59,178
178,89
89,268
268,134
134,67
67,202
202,101
101,304
304,152
152,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8946,4473
4473,13420
13420,6710
6710,3355
3355,10066
10066,5033
5033,15100
15100,7550
7550,3775
3775,11326
11326,5663
5663,16990
16990,8495
8495,25486
25486,12743
12743,38230
38230,19115
19115,57346
57346,28673
28673,86020
86020,43010
43010,21505
21505,64516
64516,32258
32258,16129
16129,48388
48388,24194
24194,12097
12097,36292
36292,18146
18146,9073
9073,27220
27220,13610
13610,6805
6805,20416
20416,10208
10208,5104
5104,2552
2552,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8947,26842
26842,13421
13421,40264
40264,20132
20132,10066
10066,5033
5033,15100
15100,7550
7550,3775
3775,11326
11326,5663
5663,16990
16990,8495
8495,25486
25486,12743
12743,38230
38230,19115
19115,57346
57346,28673
28673,86020
86020,43010
43010,21505
21505,64516
64516,32258
32258,16129
16129,48388
48388,24194
24194,12097
12097,36292
36292,18146
18146,9073
9073,27220
27220,13610
13610,6805
6805,20416
20416,10208
10208,5104
5104,2552
2552,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8948,4474
4474,2237
2237,6712
6712,3356
3356,1678
1678,839
839,2518
2518,1259
1259,3778
3778,1889
1889,5668
5668,2834
2834,1417
1417,4252
4252,2126
2126,1063
1063,3190
3190,1595
1595,4786
4786,2393
2393,7180
7180,3590
3590,1795
1795,5386
5386,2693
2693,8080
8080,4040
4040,2020
2020,1010
1010,505
505,1516
1516,758
758,379
379,1138
1138,569
569,1708
1708,854
854,427
427,1282
1282,641
641,1924
1924,962
962,481
481,1444
1444,722
722,361
361,1084
1084,542
542,271
271,814
814,407
407,1222
1222,611
611,1834
1834,917
917,2752
2752,1376
1376,688
688,344
344,172
172,86
86,43
43,130
130,65
65,196
196,98
98,49
49,148
148,74
74,37
37,112
112,56
56,28
28,14
14,7
7,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8949,26848
26848,13424
13424,6712
6712,3356
3356,1678
1678,839
839,2518
2518,1259
1259,3778
3778,1889
1889,5668
5668,2834
2834,1417
1417,4252
4252,2126
2126,1063
1063,3190
3190,1595
1595,4786
4786,2393
2393,7180
7180,3590
3590,1795
1795,5386
5386,2693
2693,8080
8080,4040
4040,2020
2020,1010
1010,505
505,1516
1516,758
758,379
379,1138
1138,569
569,1708
1708,854
854,427
427,1282
1282,641
641,1924
1924,962
962,481
481,1444
1444,722
722,361
361,1084
1084,542
542,271
271,814
814,407
407,1222
1222,611
611,1834
1834,917
917,2752
2752,1376
1376,688
688,344
344,172
172,86
86,43
43,130
130,65
65,196
196,98
98,49
49,148
148,74
74,37
37,112
112,56
56,28
28,14
14,7
7,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8950,4475
4475,13426
13426,6713
6713,20140
20140,10070
10070,5035
5035,15106
15106,7553
7553,22660
22660,11330
11330,5665
5665,16996
16996,8498
8498,4249
4249,12748
12748,6374
6374,3187
3187,9562
9562,4781
4781,14344
14344,7172
7172,3586
3586,1793
1793,5380
5380,2690
2690,1345
1345,4036
4036,2018
2018,1009
1009,3028
3028,1514
1514,757
757,2272
2272,1136
1136,568
568,284
284,142
142,71
71,214
214,107
107,322
322,161
161,484
484,242
242,121
121,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8951,26854
26854,13427
13427,40282
40282,20141
20141,60424
60424,30212
30212,15106
15106,7553
7553,22660
22660,11330
11330,5665
5665,16996
16996,8498
8498,4249
4249,12748
12748,6374
6374,3187
3187,9562
9562,4781
4781,14344
14344,7172
7172,3586
3586,1793
1793,5380
5380,2690
2690,1345
1345,4036
4036,2018
2018,1009
1009,3028
3028,1514
1514,757
757,2272
2272,1136
1136,568
