source,target
358,179
179,538
538,269
269,808
808,404
404,202
202,101
101,304
304,152
152,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9441,28324
28324,14162
14162,7081
7081,21244
21244,10622
10622,5311
5311,15934
15934,7967
7967,23902
23902,11951
11951,35854
35854,17927
17927,53782
53782,26891
26891,80674
80674,40337
40337,121012
121012,60506
60506,30253
30253,90760
90760,45380
45380,22690
22690,11345
11345,34036
34036,17018
17018,8509
8509,25528
25528,12764
12764,6382
6382,3191
3191,9574
9574,4787
4787,14362
14362,7181
7181,21544
21544,10772
10772,5386
5386,2693
2693,8080
8080,4040
4040,2020
2020,1010
1010,505
505,1516
1516,758
758,379
379,1138
1138,569
569,1708
1708,854
854,427
427,1282
1282,641
641,1924
1924,962
962,481
481,1444
1444,722
722,361
361,1084
1084,542
542,271
271,814
814,407
407,1222
1222,611
611,1834
1834,917
917,2752
2752,1376
1376,688
688,344
344,172
172,86
86,43
43,130
130,65
65,196
196,98
98,49
49,148
148,74
74,37
37,112
112,56
56,28
28,14
14,7
7,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9442,4721
4721,14164
14164,7082
7082,3541
3541,10624
10624,5312
5312,2656
2656,1328
1328,664
664,332
332,166
166,83
83,250
250,125
125,376
376,188
188,94
94,47
47,142
142,71
71,214
214,107
107,322
322,161
161,484
484,242
242,121
121,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9443,28330
28330,14165
14165,42496
42496,21248
21248,10624
10624,5312
5312,2656
2656,1328
1328,664
664,332
332,166
166,83
83,250
250,125
125,376
376,188
188,94
94,47
47,142
142,71
71,214
214,107
107,322
322,161
161,484
484,242
242,121
121,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9444,4722
4722,2361
2361,7084
7084,3542
3542,1771
1771,5314
5314,2657
2657,7972
7972,3986
3986,1993
1993,5980
5980,2990
2990,1495
1495,4486
4486,2243
2243,6730
6730,3365
3365,10096
10096,5048
5048,2524
2524,1262
1262,631
631,1894
1894,947
947,2842
2842,1421
1421,4264
4264,2132
2132,1066
1066,533
533,1600
1600,800
800,400
400,200
200,100
100,50
50,25
25,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9445,28336
28336,14168
14168,7084
7084,3542
3542,1771
1771,5314
5314,2657
2657,7972
7972,3986
3986,1993
1993,5980
5980,2990
2990,1495
1495,4486
4486,2243
2243,6730
6730,3365
3365,10096
10096,5048
5048,2524
2524,1262
1262,631
631,1894
1894,947
947,2842
2842,1421
1421,4264
4264,2132
2132,1066
1066,533
533,1600
1600,800
800,400
400,200
200,100
100,50
50,25
25,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9446,4723
4723,14170
14170,7085
7085,21256
21256,10628
10628,5314
5314,2657
2657,7972
7972,3986
3986,1993
1993,5980
5980,2990
2990,1495
1495,4486
4486,2243
2243,6730
6730,3365
3365,10096
10096,5048
5048,2524
2524,1262
1262,631
631,1894
1894,947
947,2842
2842,1421
1421,4264
4264,2132
2132,1066
1066,533
533,1600
1600,800
800,400
400,200
200,100
100,50
50,25
25,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9447,28342
28342,14171
14171,42514
42514,21257
21257,63772
63772,31886
31886,15943
15943,47830
47830,23915
23915,71746
71746,35873
35873,107620
107620,53810
53810,26905
26905,80716
80716,40358
40358,20179
20179,60538
60538,30269
30269,90808
90808,45404
45404,22702
22702,11351
11351,34054
34054,17027
17027,51082
51082,25541
25541,76624
76624,38312
38312,19156
19156,9578
9578,4789
4789,14368
14368,7184
7184,3592
3592,1796
1796,898
898,449
449,1348
1348,674
674,337
337,1012
1012,506
506,253
253,760
760,380
380,190
190,95
95,286
286,143
143,430
430,215
215,646
646,323
323,970
970,485
485,1456
1456,728
728,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9448,4724
4724,2362
2362,1181
1181,3544
3544,1772
1772,886
886,443
443,1330
1330,665
665,1996
1996,998
998,499
499,1498
1498,749
749,2248
2248,1124
1124,562
562,281
281,844
844,422
422,211
211,634
634,317
317,952
952,476
476,238
238,119
119,358
358,179
179,538
538,269
269,808
808,404
404,202
202,101
101,304
304,152
152,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9449,28348
28348,14174
14174,7087
7087,21262
21262,10631
10631,31894
31894,15947
15947,47842
47842,23921
23921,71764
71764,35882
35882,17941
17941,53824
53824,26912
26912,13456
13456,6728
6728,3364
3364,1682
1682,841
841,2524
2524,1262
1262,631
631,1894
1894,947
947,2842
2842,1421
1421,4264
4264,2132
2132,1066
1066,533
533,1600
1600,800
800,400
400,200
200,100
100,50
50,25
25,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9450,4725
4725,14176
14176,7088
7088,3544
3544,1772
1772,886
886,443
443,1330
1330,665
665,1996
1996,998
998,499
499,1498
1498,749
749,2248
2248,1124
1124,562
562,281
281,844
844,422
422,211
211,634
634,317
317,952
952,476
476,238
238,119
119,358
358,179
179,538
538,269
269,808
808,404
404,202
202,101
101,304
304,152
152,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9451,28354
28354,14177
14177,42532
42532,21266
21266,10633
10633,31900
31900,15950
15950,7975
7975,23926
23926,11963
11963,35890
35890,17945
17945,53836
53836,26918
26918,13459
13459,40378
40378,20189
20189,60568
60568,30284
30284,15142
15142,7571
7571,22714
22714,11357
11357,34072
34072,17036
17036,8518
8518,4259
4259,12778
12778,6389
6389,19168
19168,9584
9584,4792
4792,2396
2396,1198
1198,599
599,1798
1798,899
899,2698
2698,1349
1349,4048
4048,2024
2024,1012
1012,506
506,253
253,760
760,380
380,190
190,95
95,286
286,143
143,430
430,215
215,646
646,323
323,970
970,485
485,1456
1456,728
728,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9452,4726
4726,2363
2363,7090
7090,3545
3545,10636
10636,5318
5318,2659
2659,7978
7978,3989
3989,11968
11968,5984
5984,2992
2992,1496
1496,748
748,374
374,187
187,562
562,281
281,844
844,422
422,211
211,634
634,317
317,952
952,476
476,238
238,119
119,358
358,179
179,538
538,269
269,808
808,404
404,202
202,101
101,304
304,152
152,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9453,28360
28360,14180
14180,7090
7090,3545
3545,10636
10636,5318
5318,2659
2659,7978
7978,3989
3989,11968
11968,5984
5984,2992
2992,1496
1496,748
748,374
374,187
187,562
562,281
281,844
844,422
422,211
211,634
634,317
317,952
952,476
476,238
238,119
119,358
358,179
179,538
538,269
269,808
808,404
404,202
202,101
101,304
304,152
152,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9454,4727
4727,14182
14182,7091
7091,21274
21274,10637
10637,31912
31912,15956
15956,7978
7978,3989
3989,11968
11968,5984
5984,2992
2992,1496
1496,748
748,374
374,187
187,562
562,281
281,844
844,422
422,211
211,634
634,317
317,952
952,476
476,238
238,119
119,358
358,179
179,538
538,269
269,808
808,404
404,202
202,101
101,304
304,152
152,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9455,28366
28366,14183
14183,42550
42550,21275
21275,63826
63826,31913
31913,95740
95740,47870
47870,23935
23935,71806
71806,35903
35903,107710
107710,53855
53855,161566
161566,80783
80783,242350
242350,121175
121175,363526
363526,181763
181763,545290
545290,272645
272645,817936
817936,408968
408968,204484
204484,102242
102242,51121
51121,153364
153364,76682
76682,38341
38341,115024
115024,57512
57512,28756
28756,14378
14378,7189
7189,21568
21568,10784
10784,5392
5392,2696
2696,1348
1348,674
674,337
337,1012
1012,506
506,253
253,760
760,380
380,190
190,95
95,286
286,143
143,430
430,215
215,646
646,323
323,970
970,485
485,1456
1456,728
728,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9456,4728
4728,2364
2364,1182
1182,591
591,1774
1774,887
887,2662
2662,1331
1331,3994
3994,1997
1997,5992
5992,2996
2996,1498
1498,749
749,2248
2248,1124
1124,562
562,281
281,844
844,422
422,211
211,634
634,317
317,952
952,476
476,238
238,119
119,358
358,179
179,538
538,269
269,808
808,404
404,202
202,101
101,304
304,152
152,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9457,28372
28372,14186
14186,7093
7093,21280
21280,10640
10640,5320
5320,2660
2660,1330
1330,665
665,1996
1996,998
998,499
499,1498
1498,749
749,2248
2248,1124
1124,562
562,281
281,844
844,422
422,211
211,634
634,317
317,952
952,476
476,238
238,119
119,358
358,179
179,538
538,269
269,808
808,404
404,202
202,101
101,304
304,152
152,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9458,4729
4729,14188
14188,7094
7094,3547
3547,10642
10642,5321
5321,15964
15964,7982
7982,3991
3991,11974
11974,5987
5987,17962
17962,8981
8981,26944
26944,13472
13472,6736
6736,3368
3368,1684
1684,842
842,421
421,1264
1264,632
632,316
316,158
158,79
79,238
238,119
119,358
358,179
179,538
538,269
269,808
808,404
404,202
202,101
101,304
304,152
152,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9459,28378
28378,14189
14189,42568
42568,21284
21284,10642
10642,5321
5321,15964
15964,7982
7982,3991
3991,11974
11974,5987
5987,17962
17962,8981
8981,26944
26944,13472
13472,6736
6736,3368
3368,1684
1684,842
842,421
421,1264
1264,632
632,316
316,158
158,79
79,238
238,119
119,358
358,179
179,538
538,269
269,808
808,404
404,202
202,101
101,304
304,152
152,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9460,4730
4730,2365
2365,7096
7096,3548
3548,1774
1774,887
887,2662
2662,1331
1331,3994
3994,1997
1997,5992
5992,2996
2996,1498
1498,749
749,2248
2248,1124
1124,562
562,281
281,844
844,422
422,211
211,634
634,317
317,952
952,476
476,238
238,119
119,358
358,179
179,538
538,269
269,808
808,404
404,202
202,101
101,304
304,152
152,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9461,28384
28384,14192
14192,7096
7096,3548
3548,1774
1774,887
887,2662
2662,1331
1331,3994
3994,1997
1997,5992
5992,2996
2996,1498
1498,749
749,2248
2248,1124
1124,562
562,281
281,844
844,422
422,211
211,634
634,317
317,952
952,476
476,238
238,119
119,358
358,179
179,538
538,269
269,808
808,404
404,202
202,101
101,304
304,152
152,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9462,4731
4731,14194
14194,7097
7097,21292
21292,10646
10646,5323
5323,15970
15970,7985
7985,23956
23956,11978
11978,5989
5989,17968
17968,8984
8984,4492
4492,2246
2246,1123
1123,3370
3370,1685
1685,5056
5056,2528
2528,1264
1264,632
632,316
316,158
158,79
79,238
238,119
119,358
358,179
179,538
538,269
269,808
808,404
404,202
202,101
101,304
304,152
152,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9463,28390
28390,14195
14195,42586
42586,21293
21293,63880
63880,31940
31940,15970
15970,7985
7985,23956
23956,11978
11978,5989
5989,17968
17968,8984
8984,4492
4492,2246
2246,1123
1123,3370
3370,1685
1685,5056
5056,2528
2528,1264
1264,632
632,316
316,158
158,79
79,238
238,119
119,358
358,179
179,538
538,269
269,808
808,404
404,202
202,101
101,304
304,152
152,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9464,4732
4732,2366
2366,1183
1183,3550
3550,1775
1775,5326
5326,2663
2663,7990
7990,3995
3995,11986
11986,5993
5993,17980
17980,8990
8990,4495
4495,13486
13486,6743
6743,20230
20230,10115
10115,30346
30346,15173
15173,45520
45520,22760
22760,11380
11380,5690
5690,2845
2845,8536
8536,4268
4268,2134
2134,1067
1067,3202
3202,1601
1601,4804
4804,2402
2402,1201
1201,3604
3604,1802
1802,901
901,2704
2704,1352
1352,676
676,338
338,169
169,508
508,254
254,127
127,382
382,191
191,574
574,287
287,862
862,431
431,1294
1294,647
647,1942
1942,971
971,2914
2914,1457
1457,4372
4372,2186
2186,1093
1093,3280
3280,1640
1640,820
820,410
410,205
205,616
616,308
308,154
154,77
77,232
232,116
116,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9465,28396
28396,14198
14198,7099
7099,21298
21298,10649
10649,31948
31948,15974
15974,7987
7987,23962
23962,11981
11981,35944
35944,17972
17972,8986
8986,4493
4493,13480
13480,6740
6740,3370
3370,1685
1685,5056
5056,2528
2528,1264
1264,632
632,316
316,158
158,79
79,238
238,119
119,358
358,179
179,538
538,269
269,808
808,404
404,202
202,101
101,304
304,152
152,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9466,4733
4733,14200
14200,7100
7100,3550
3550,1775
1775,5326
5326,2663
2663,7990
7990,3995
3995,11986
11986,5993
5993,17980
17980,8990
8990,4495
4495,13486
13486,6743
6743,20230
20230,10115
10115,30346
30346,15173
15173,45520
45520,22760
22760,11380
11380,5690
5690,2845
2845,8536
8536,4268
4268,2134
2134,1067
1067,3202
3202,1601
1601,4804
4804,2402
2402,1201
1201,3604
3604,1802
1802,901
901,2704
2704,1352
1352,676
676,338
338,169
169,508
508,254
254,127
127,382
382,191
191,574
574,287
287,862
862,431
431,1294
1294,647
647,1942
1942,971
971,2914
2914,1457
1457,4372
4372,2186
2186,1093
1093,3280
3280,1640
1640,820
820,410
410,205
205,616
616,308
308,154
154,77
77,232
232,116
116,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9467,28402
28402,14201
14201,42604
42604,21302
21302,10651
10651,31954
31954,15977
15977,47932
47932,23966
23966,11983
11983,35950
35950,17975
17975,53926
53926,26963
26963,80890
80890,40445
40445,121336
121336,60668
60668,30334
30334,15167
15167,45502
45502,22751
22751,68254
68254,34127
34127,102382
102382,51191
51191,153574
153574,76787
76787,230362
230362,115181
115181,345544
345544,172772
172772,86386
86386,43193
43193,129580
129580,64790
64790,32395
32395,97186
97186,48593
48593,145780
145780,72890
72890,36445
36445,109336
109336,54668
54668,27334
27334,13667
13667,41002
41002,20501
20501,61504
61504,30752
30752,15376
15376,7688
7688,3844
3844,1922
1922,961
961,2884
2884,1442
1442,721
721,2164
2164,1082
1082,541
541,1624
1624,812
812,406
406,203
203,610
610,305
305,916
916,458
458,229
229,688
688,344
344,172
172,86
86,43
43,130
130,65
65,196
196,98
98,49
49,148
148,74
74,37
37,112
112,56
56,28
28,14
14,7
7,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9468,4734
4734,2367
2367,7102
7102,3551
3551,10654
10654,5327
5327,15982
15982,7991
7991,23974
23974,11987
11987,35962
35962,17981
17981,53944
53944,26972
26972,13486
13486,6743
6743,20230
20230,10115
10115,30346
30346,15173
15173,45520
45520,22760
22760,11380
11380,5690
5690,2845
2845,8536
8536,4268
4268,2134
2134,1067
1067,3202
3202,1601
1601,4804
4804,2402
2402,1201
1201,3604
3604,1802
1802,901
901,2704
2704,1352
1352,676
676,338
338,169
169,508
508,254
254,127
127,382
382,191
191,574
574,287
287,862
862,431
431,1294
1294,647
647,1942
1942,971
971,2914
2914,1457
1457,4372
4372,2186
2186,1093
1093,3280
3280,1640
1640,820
820,410
410,205
205,616
616,308
308,154
154,77
77,232
232,116
116,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9469,28408
28408,14204
14204,7102
7102,3551
3551,10654
10654,5327
5327,15982
15982,7991
7991,23974
23974,11987
11987,35962
35962,17981
17981,53944
53944,26972
26972,13486
13486,6743
6743,20230
20230,10115
10115,30346
30346,15173
15173,45520
45520,22760
22760,11380
11380,5690
5690,2845
2845,8536
8536,4268
4268,2134
2134,1067
1067,3202
3202,1601
1601,4804
4804,2402
2402,1201
1201,3604
3604,1802
1802,901
901,2704
2704,1352
1352,676
676,338
338,169
169,508
508,254
254,127
127,382
382,191
191,574
574,287
287,862
862,431
431,1294
1294,647
647,1942
1942,971
971,2914
2914,1457
1457,4372
4372,2186
2186,1093
1093,3280
3280,1640
1640,820
820,410
410,205
205,616
616,308
308,154
154,77
77,232
232,116
116,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9470,4735
4735,14206
14206,7103
7103,21310
21310,10655
10655,31966
31966,15983
15983,47950
47950,23975
23975,71926
71926,35963
35963,107890
107890,53945
53945,161836
161836,80918
80918,40459
40459,121378
121378,60689
60689,182068
182068,91034
91034,45517
45517,136552
136552,68276
68276,34138
34138,17069
17069,51208
51208,25604
25604,12802
12802,6401
6401,19204
19204,9602
9602,4801
4801,14404
14404,7202
7202,3601
3601,10804
10804,5402
5402,2701
2701,8104
8104,4052
4052,2026
2026,1013
1013,3040
3040,1520
1520,760
760,380
380,190
190,95
95,286
286,143
143,430
430,215
215,646
646,323
323,970
970,485
485,1456
1456,728
728,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9471,28414
28414,14207
14207,42622
42622,21311
21311,63934
63934,31967
31967,95902
95902,47951
47951,143854
143854,71927
71927,215782
215782,107891
107891,323674
323674,161837
161837,485512
485512,242756
242756,121378
121378,60689
60689,182068
182068,91034
91034,45517
45517,136552
136552,68276
68276,34138
34138,17069
17069,51208
51208,25604
25604,12802
12802,6401
6401,19204
19204,9602
9602,4801
4801,14404
14404,7202
7202,3601
3601,10804
10804,5402
5402,2701
2701,8104
8104,4052
4052,2026
2026,1013
1013,3040
3040,1520
1520,760
760,380
380,190
190,95
95,286
286,143
143,430
430,215
215,646
646,323
323,970
970,485
485,1456
1456,728
728,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9472,4736
4736,2368
2368,1184
1184,592
592,296
296,148
148,74
74,37
37,112
112,56
56,28
28,14
14,7
7,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9473,28420
28420,14210
14210,7105
7105,21316
21316,10658
10658,5329
5329,15988
15988,7994
7994,3997
3997,11992
11992,5996
5996,2998
2998,1499
1499,4498
4498,2249
2249,6748
6748,3374
3374,1687
1687,5062
5062,2531
2531,7594
7594,3797
3797,11392
11392,5696
5696,2848
2848,1424
1424,712
712,356
356,178
178,89
89,268
268,134
134,67
67,202
202,101
101,304
304,152
152,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9474,4737
4737,14212
14212,7106
7106,3553
3553,10660
10660,5330
5330,2665
2665,7996
7996,3998
3998,1999
1999,5998
5998,2999
2999,8998
8998,4499
4499,13498
13498,6749
6749,20248
20248,10124
10124,5062
5062,2531
2531,7594
7594,3797
3797,11392
11392,5696
5696,2848
2848,1424
1424,712
712,356
356,178
178,89
89,268
268,134
134,67
67,202
202,101
101,304
304,152
152,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9475,28426
28426,14213
14213,42640
42640,21320
21320,10660
10660,5330
5330,2665
2665,7996
7996,3998
3998,1999
1999,5998
5998,2999
2999,8998
8998,4499
4499,13498
13498,6749
6749,20248
20248,10124
10124,5062
5062,2531
2531,7594
7594,3797
3797,11392
11392,5696
5696,2848
2848,1424
1424,712
712,356
356,178
178,89
89,268
268,134
134,67
67,202
202,101
101,304
304,152
152,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9476,4738
4738,2369
2369,7108
7108,3554
3554,1777
1777,5332
5332,2666
2666,1333
1333,4000
4000,2000
2000,1000
1000,500
500,250
250,125
125,376
376,188
188,94
94,47
47,142
142,71
71,214
214,107
